EventID,EstCorEffort,TotHarvest,beach,Date,CorrectionFactor,CPUE,SumPeople,n_interviews,WastageRate,Wastage,PctInterviewed,year,month,season_year,season_label
749,1397.2842356765436,20959.263535148155,Mocrocks,2013-04-26,0.56300002,15,76,36,0.035,733.5742237301855,0.05439122410423672,2013,4,2012,2012-13
750,2893.4279611570882,43401.41941735632,Mocrocks,2013-04-27,0.56300002,15,82,34,0.035,1519.0496796074715,0.028340086949048496,2013,4,2012,2012-13
751,2502.269251100314,37534.03876650471,Mocrocks,2013-04-28,0.66100001,15,77,24,0.08333333333333333,3127.836563875392,0.03077206818016929,2013,4,2012,2012-13
752,1699.1020606944248,25513.50078439565,Twin Harbors,2013-04-26,0.48699999,15.015873015873016,67,28,0.05333333333333334,1360.7200418344346,0.039432592985389606,2013,4,2012,2012-13
753,3860.59607044027,48986.67458269765,Twin Harbors,2013-04-27,0.40400001,12.688888888888888,94,29,0.025,1224.6668645674413,0.02434857164149785,2013,4,2012,2012-13
754,2126.5249862917317,31930.094869925855,Twin Harbors,2013-04-28,0.48699999,15.015151515151516,68,25,0.03,957.9028460977756,0.031977051968986966,2013,4,2012,2012-13
755,7169.354983253124,107540.32474879686,LongBeach,2013-04-26,0.49599999,15,140,56,0.1125,12098.286534239647,0.019527558661417324,2013,4,2012,2012-13
756,14848.046535082049,222658.0480408506,LongBeach,2013-04-27,0.45100001,14.995780590717299,243,96,NA,NA,0.01636578922525967,2013,4,2012,2012-13
757,12612.136870392167,189182.0530558825,LongBeach,2013-04-28,0.37900001,15,125,53,0.025,4729.551326397063,0.009911088127615063,2013,4,2012,2012-13
758,1064.9573013660615,16165.098141631113,Mocrocks,2013-04-29,0.58499998,15.17910447761194,67,29,0,0,0.06291332048154094,2013,4,2012,2012-13
759,864.1900958228924,12951.17319280524,Twin Harbors,2013-04-29,0.38699999,14.986486486486486,77,42,NA,NA,0.08910076656997516,2013,4,2012,2012-13
760,4467.833895067947,67103.42830861667,LongBeach,2013-04-29,0.37900001,15.01923076923077,55,27,0.03,2013.1028492585,0.012310215932762101,2013,4,2012,2012-13
761,1050.1414558220142,15752.121837330213,Twin Harbors,2013-04-30,0.46399999,15,64,34,0.07,1102.648528613115,0.06094417056405323,2013,4,2012,2012-13
762,901.2178375854442,13518.267563781665,Twin Harbors,2013-05-09,0.36950001,15,60,23,0.07,946.2787294647167,0.06657657837837838,2013,5,2012,2012-13
763,665.481330962662,9982.21996443993,Twin Harbors,2013-05-08,0.3937,15,35,18,NA,NA,0.05259351145038167,2013,5,2012,2012-13
764,0,0,Mocrocks,2008-10-18,1,NA,0,1,NA,NA,NA,2008,10,2008,2008-09
765,0,0,Mocrocks,2008-12-12,1,NA,0,1,NA,NA,NA,2008,12,2008,2008-09
766,871.7858817639615,13076.788226459423,Twin Harbors,2013-05-10,0.51684999,15,103,50,0.08,1046.1430581167538,0.11814827717970265,2013,5,2012,2012-13
767,2335.6574451046517,35034.86167656977,Twin Harbors,2013-05-11,0.52784997,15,73,30,0.085,2977.963242508431,0.03125458322366667,2013,5,2012,2012-13
768,1420.8063542769926,21334.64779596881,Twin Harbors,2013-05-12,0.51684999,15.015873015873016,64,23,0.06,1280.0788677581286,0.045044843589939994,2013,5,2012,2012-13
769,688.6014616417715,10156.87155921613,Twin Harbors,2013-05-13,0.52784997,14.75,46,20,NA,NA,0.0668020655813397,2013,5,2012,2012-13
770,2172.637008589119,32589.555128836786,LongBeach,2013-05-10,0.49590001,15,56,24,NA,NA,0.02577512938360819,2013,5,2012,2012-13
771,3468.441148045147,52026.61722067721,LongBeach,2013-05-11,0.49590001,15,106,47,0.07777777777777778,4046.5146727193387,0.03056127968604651,2013,5,2012,2012-13
772,0,0,Mocrocks,2012-01-21,1,NA,0,1,NA,NA,NA,2012,1,2011,2011-12
773,1210.6824446812088,18160.23667021813,Twin Harbors,2013-05-24,0.50550002,15,80,38,NA,NA,0.06607843398692811,2013,5,2012,2012-13
774,4132.311305320236,59542.849263023396,Twin Harbors,2013-05-25,0.41657999,14.409090909090908,89,28,NA,NA,0.021537583551707484,2013,5,2012,2012-13
776,3642.9846807983413,54644.77021197512,Twin Harbors,2013-05-26,0.51856667,15,115,34,0.04,2185.7908084790047,0.0315675222589183,2013,5,2012,2012-13
777,285.0922100918311,0,Kalaloch,2010-11-05,0.58176666,0,56,1,NA,NA,0.19642767503875969,2010,11,2010,2010-11
778,0,0,Kalaloch,2010-11-06,0.60820001,NA,0,1,NA,NA,NA,2010,11,2010,2010-11
779,231.69614841776198,0,Kalaloch,2010-10-08,0.59600002,0,33,1,NA,NA,0.14242791788018433,2010,10,2010,2010-11
780,164.2608262817322,0,Kalaloch,2010-10-09,0.574,0,42,1,NA,NA,0.25569090909090914,2010,10,2010,2010-11
781,3023.035729845457,45401.51809082714,Twin Harbors,2013-09-19,0.33563334,15.018518518518519,57,26,0.04,1816.0607236330857,0.018855218758169937,2013,9,2013,2013-14
782,1669.6209729109314,21157.22826610571,Twin Harbors,2013-09-20,0.59235001,12.671875,64,31,NA,NA,0.038332053225480285,2013,9,2013,2013-14
783,3341.873425993806,43557.63838286842,Twin Harbors,2013-09-21,0.51243335,13.033898305084746,119,41,0.04,1742.3055353147367,0.0356087693430854,2013,9,2013,2013-14
784,673.8012702070434,9128.100226578437,Twin Harbors,2013-09-22,0.47909999,13.547169811320755,55,25,NA,NA,0.08162644155167559,2013,9,2013,2013-14
785,194.71300852134976,2336.556102256197,Twin Harbors,2013-09-23,0.52824998,12,17,7,NA,NA,0.08730798280555557,2013,9,2013,2013-14
786,1984.440854364017,29369.724644587455,Copalis,2013-10-04,0.50836664,14.8,51,27,0.025,734.2431161146865,0.025699934511953355,2013,10,2013,2013-14
787,3901.965701496543,58529.48552244814,Copalis,2013-10-05,0.49360001,15,97,30,0.05,2926.4742761224074,0.024859265155200375,2013,10,2013,2013-14
788,1198.8660247655519,18271.325238199042,Mocrocks,2013-10-04,0.54243332,15.240506329113924,82,31,0.065,1187.636140482938,0.06839796800150023,2013,10,2013,2013-14
789,1543.6049125476666,23154.073688215,Mocrocks,2013-10-05,0.58923334,15,46,12,0.1,2315.4073688215003,0.02980037160161572,2013,10,2013,2013-14
790,1304.755966529388,19208.90728501599,Mocrocks,2013-10-06,0.58660001,14.722222222222221,73,27,NA,NA,0.05594915974531071,2013,10,2013,2013-14
791,2281.187094483254,34217.80641724881,Twin Harbors,2013-10-05,0.52824998,15,54,16,0.03,1026.5341925174641,0.0236718856294566,2013,10,2013,2013-14
792,1647.2,21782.8,Twin Harbors,2013-10-06,0.5,13.224137931034482,60,25,NA,NA,0.03642544924720738,2013,10,2013,2013-14
793,1295.1217114926667,19426.825672389998,LongBeach,2013-10-04,0.72675002,15,74,33,0.006666666666666667,129.51217114926666,0.057137487035649165,2013,10,2013,2013-14
794,2719.8141666373813,40797.212499560716,LongBeach,2013-10-05,0.72675002,15,128,42,NA,NA,0.0470620388591665,2013,10,2013,2013-14
795,2021.2249895612856,28329.23279020024,LongBeach,2013-10-06,0.71276665,14.015873015873016,68,27,NA,NA,0.033642964217832895,2013,10,2013,2013-14
796,175.01988564007468,2052.5059315972394,Mocrocks,2013-10-07,0.58660001,11.727272727272727,12,7,NA,NA,0.06856363753246754,2013,10,2013,2013-14
797,429.9601196410768,6306.081754735793,Twin Harbors,2013-10-07,0.45135,14.666666666666666,32,17,NA,NA,0.07442550724637681,2013,10,2013,2013-14
798,144.39326076366297,2165.8989114549445,Twin Harbors,2013-10-08,0.50367498,15,21,11,NA,NA,0.145436150475,2013,10,2013,2013-14
799,456.73401940521364,5751.9940568844095,LongBeach,2013-10-07,0.53109998,12.59375,32,14,NA,NA,0.07006265931684334,2013,10,2013,2013-14
800,1456.70978294024,21850.6467441036,Twin Harbors,2013-10-17,0.53109998,15,41,18,0.06,1311.038804646216,0.028145619999369483,2013,10,2013,2013-14
801,1746.03125,26190.46875,Twin Harbors,2013-10-18,0.5,15,64,24,0.025,654.76171875,0.036654555867771554,2013,10,2013,2013-14
802,1026.4303519517953,15520.121586741003,Mocrocks,2013-10-18,0.60364997,15.120481927710843,86,30,0.005,77.60060793370502,0.0837855192380738,2013,10,2013,2013-14
803,3251.1531004036333,46909.49473439528,Copalis,2013-10-18,0.50836664,14.428571428571429,72,28,0.08,3752.7595787516225,0.022145988754285716,2013,10,2013,2013-14
804,2819.472968047224,42292.09452070836,Twin Harbors,2013-10-19,0.49849999,15,69,28,NA,NA,0.024472658820272223,2013,10,2013,2013-14
805,5650.272914072915,84754.09371109372,Copalis,2013-10-19,0.50836664,15,117,38,0.04666666666666667,3955.1910398510404,0.020706964385488823,2013,10,2013,2013-14
806,3004.091456458712,44871.92463791481,Mocrocks,2013-10-19,0.58399999,14.936936936936936,113,40,0.03,1346.1577391374442,0.03761536612244384,2013,10,2013,2013-14
807,1792.5199628918722,26515.766998249583,Twin Harbors,2013-10-20,0.47909999,14.79245283018868,54,21,NA,NA,0.030125187511374663,2013,10,2013,2013-14
808,1510.0254150462604,22650.381225693905,Mocrocks,2013-10-20,0.55293334,15,53,23,0.01,226.50381225693906,0.035098746995842,2013,10,2013,2013-14
809,151.72178398019463,2275.8267597029194,Mocrocks,2013-10-21,0.58660001,15,9,3,NA,NA,0.05931910213483146,2013,10,2013,2013-14
810,379.05404959532046,4911.222033887196,Twin Harbors,2013-10-21,0.52824998,12.956521739130435,49,17,NA,NA,0.12926916373090483,2013,10,2013,2013-14
811,2489.1640181860607,37337.460272790915,LongBeach,2013-10-18,0.72675002,15,124,51,0.01,373.3746027279092,0.04981592176893311,2013,10,2013,2013-14
812,7642.21087431386,112804.25794820544,LongBeach,2013-10-19,0.71276665,14.760683760683762,115,47,0.015,1692.0638692230816,0.015048001408404612,2013,10,2013,2013-14
813,2754.7298863507426,41320.94829526114,LongBeach,2013-10-20,0.72675002,15,76,35,NA,NA,0.027588911848151848,2013,10,2013,2013-14
814,140.95127937241946,1660.0928459418294,Twin Harbors,2013-10-22,0.43099999,11.777777777777779,10,4,NA,NA,0.07094650041152264,2013,10,2013,2013-14
815,1766.8438655443354,14627.823631018218,Copalis,2013-11-02,0.44510001,8.279069767441861,45,15,NA,NA,0.025469143526236963,2013,11,2013,2013-14
816,1266.445859590946,18996.68789386419,Twin Harbors,2013-11-01,0.52824998,15,30,20,0.043333333333333335,823.1898087341149,0.0236883399103139,2013,11,2013,2013-14
817,984.0762131884417,8249.231466110517,Twin Harbors,2013-11-02,0.53109998,8.382716049382717,84,32,NA,NA,0.08535924237802378,2013,11,2013,2013-14
818,540.3486678095275,7802.634763169575,Twin Harbors,2013-11-03,0.53109998,14.44,48,15,0.025,195.0658690792394,0.08883153204500907,2013,11,2013,2013-14
819,1345.2903609329485,20179.355413994228,Mocrocks,2013-11-01,0.54640001,15,75,38,0.025,504.4838853498557,0.0557500463676764,2013,11,2013,2013-14
820,871.0643159229777,12612.28540763478,Mocrocks,2013-11-02,0.55105001,14.479166666666666,51,21,NA,NA,0.058549063562499996,2013,11,2013,2013-14
821,1079.1968569791886,16187.952854687832,Mocrocks,2013-11-03,0.54605001,15,88,25,NA,NA,0.08154212035635774,2013,11,2013,2013-14
822,2656.319530054902,32798.55588162526,LongBeach,2013-11-02,0.70696664,12.347368421052632,99,36,NA,NA,0.03726961266514267,2013,11,2013,2013-14
823,1126.1308041182915,17037.941980826745,LongBeach,2013-11-03,0.72675002,15.12962962962963,77,27,NA,NA,0.06837571596337554,2013,11,2013,2013-14
824,544.5080445367241,8167.620668050862,Twin Harbors,2013-11-05,0.52824998,15,29,12,NA,NA,0.05325908458280657,2013,11,2013,2013-14
825,339.5563540116973,4491.404500791086,Twin Harbors,2013-11-06,0.51243335,13.227272727272727,23,11,NA,NA,0.06773544281609196,2013,11,2013,2013-14
826,384.53165161453427,4982.548421984072,Mocrocks,2013-11-04,0.5812,12.957446808510639,49,22,NA,NA,0.12742774175874352,2013,11,2013,2013-14
827,636.4875450541927,5569.266019224186,Twin Harbors,2013-11-04,0.47909999,8.75,34,15,NA,NA,0.053418170181327156,2013,11,2013,2013-14
828,945.611021503321,9867.245441773784,LongBeach,2013-11-04,0.71276665,10.434782608695652,23,12,NA,NA,0.02432289755192878,2013,11,2013,2013-14
829,347.9399604344564,4987.139432893875,LongBeach,2013-11-05,0.71276665,14.333333333333334,30,15,NA,NA,0.08622177217741935,2013,11,2013,2013-14
830,374.90325477156125,5412.665740764416,Twin Harbors,2013-11-08,0.53109998,14.4375,33,13,NA,NA,0.0880227087388393,2013,11,2013,2013-14
831,1440.4139981944568,20057.085484292624,Copalis,2013-11-15,0.46129999,13.924528301886792,54,29,NA,NA,0.03748922189571082,2013,11,2013,2013-14
832,3896.465059702098,43395.92458648611,Copalis,2013-11-16,0.49384999,11.137254901960784,52,24,NA,NA,0.013345429563270773,2013,11,2013,2013-14
833,524.2922055225445,7723.7193203809,Mocrocks,2013-11-15,0.5722,14.731707317073171,41,18,NA,NA,0.07820066666666668,2013,11,2013,2013-14
834,2660.017955347271,38836.26214807016,Mocrocks,2013-11-16,0.57266665,14.6,56,22,NA,NA,0.021052489471894968,2013,11,2013,2013-14
835,991.0529938059187,13921.934912987907,Mocrocks,2013-11-17,0.5812,14.047619047619047,63,20,NA,NA,0.06356875000000001,2013,11,2013,2013-14
836,668.2981358953443,9897.17715540248,Twin Harbors,2013-11-15,0.45135,14.80952380952381,44,23,0.02,197.9435431080496,0.06583887884267631,2013,11,2013,2013-14
837,1951.993691797512,29058.08791198569,Twin Harbors,2013-11-16,0.51243335,14.886363636363637,45,22,NA,NA,0.023053353189149563,2013,11,2013,2013-14
838,2311.6043602221157,20804.43924199904,LongBeach,2013-11-15,0.64889997,9,47,29,NA,NA,0.02033219906,2013,11,2013,2013-14
839,4692.918039432179,54007.023994776886,LongBeach,2013-11-16,0.64889997,11.508196721311476,64,25,NA,NA,0.013637570369275764,2013,11,2013,2013-14
840,740.2820573709788,11104.230860564681,LongBeach,2013-11-17,0.72675002,15,40,17,NA,NA,0.05403345873605948,2013,11,2013,2013-14
841,45.18923160192926,34.76094738609943,Twin Harbors,2013-11-18,0.53109998,0.7692307692307693,13,9,NA,NA,0.28767915583333337,2013,11,2013,2013-14
842,137.7582996818681,2066.3744952280213,Twin Harbors,2013-11-19,0.47909999,15,10,5,NA,NA,0.07259090757575756,2013,11,2013,2013-14
843,71.01164966017456,1065.1747449026182,Twin Harbors,2013-11-20,0.53109998,15,8,7,NA,NA,0.11265757151515152,2013,11,2013,2013-14
844,3285.787852167326,49286.81778250989,LongBeach,2013-11-30,0.71276665,15,96,40,0.035,1725.0386223878463,0.029216737147736975,2013,11,2013,2013-14
845,1295.150048448517,9914.201698300594,LongBeach,2013-12-01,0.669725,7.654867256637168,71,31,NA,NA,0.054819902979621665,2013,12,2013,2013-14
846,1112.3399625244458,16685.099437866687,Mocrocks,2013-11-30,0.57266665,15,56,23,0,0,0.050344320879120885,2013,11,2013,2013-14
847,525.6111910829799,7884.167866244698,Mocrocks,2013-12-01,0.57266665,15,27,13,NA,NA,0.051368769269103,2013,12,2013,2013-14
848,331.2859208654949,4240.4597870783355,Twin Harbors,2013-12-01,0.53109998,12.8,37,18,NA,NA,0.11168600193855607,2013,12,2013,2013-14
849,2720.2169526784405,40803.254290176614,Copalis,2013-11-30,0.49360001,15,113,40,NA,NA,0.04154080426884166,2013,11,2013,2013-14
854,180.6607019958706,2709.910529938059,Mocrocks,2013-12-02,0.5812,15,27,12,NA,NA,0.1494514285714286,2013,12,2013,2013-14
855,286.45503078111074,4304.17046250592,Twin Harbors,2013-12-02,0.52713335,15.025641025641026,39,14,NA,NA,0.1361470241721854,2013,12,2013,2013-14
856,462.32087204442314,6703.652644644135,LongBeach,2013-12-02,0.64889997,14.5,40,21,NA,NA,0.086519996,2013,12,2013,2013-14
857,352.2531722806145,5283.797584209216,LongBeach,2013-12-03,0.72675002,15,31,14,NA,NA,0.088004885234375,2013,12,2013,2013-14
858,223.67515485203026,3184.0816161289013,Mocrocks,2013-12-03,0.5812,14.235294117647058,17,9,NA,NA,0.07600307692307694,2013,12,2013,2013-14
859,478.252701120418,7173.790516806271,Twin Harbors,2013-12-03,0.53109998,15,37,20,0.03,215.21371550418812,0.07736495771653544,2013,12,2013,2013-14
860,231.59481195988747,3473.922179398312,Twin Harbors,2013-12-04,0.53109998,15,19,9,NA,NA,0.0820398343089431,2013,12,2013,2013-14
861,220.15823267538403,3302.3734901307603,LongBeach,2013-12-04,0.72675002,15,13,5,NA,NA,0.059048439125000005,2013,12,2013,2013-14
862,103.78263498450382,1463.881377676159,Twin Harbors,2013-12-05,0.70850003,14.105263157894736,20,11,NA,NA,0.1927104664762682,2013,12,2013,2013-14
863,67.13503720943537,1007.0255581415305,Twin Harbors,2013-12-06,0.67610002,15,1,1,NA,NA,0.01489535183961225,2013,12,2013,2013-14
864,39.90367967241336,598.5551950862003,Twin Harbors,2013-12-07,0.72675002,15,10,5,NA,NA,0.2506034551724138,2013,12,2013,2013-14
865,1266.8657946235453,19002.986919353178,Copalis,2013-12-14,0.48545,15,51,26,0,0,0.04025682926829268,2013,12,2013,2013-14
866,578.5865619475594,8678.7984292133915,Mocrocks,2013-12-14,0.5812,15,51,20,NA,NA,0.08814584256559768,2013,12,2013,2013-14
867,906.9138124708527,13603.707187062788,Twin Harbors,2013-12-14,0.52713335,15,31,18,0.005,68.01853593531393,0.03418185893049932,2013,12,2013,2013-14
868,821.6364782614972,12284.467345714582,Mocrocks,2013-12-15,0.57266665,14.951219512195122,42,15,NA,NA,0.051117496741220535,2013,12,2013,2013-14
869,653.3266087270689,8574.911739542778,Twin Harbors,2013-12-15,0.52713335,13.125,41,19,NA,NA,0.06275574797096317,2013,12,2013,2013-14
870,1651.3479497344472,24770.219246016706,LongBeach,2013-12-14,0.64916664,15,79,38,NA,NA,0.04783970574626866,2013,12,2013,2013-14
871,1120.3575799209855,14368.585962486637,LongBeach,2013-12-15,0.64889997,12.825,40,19,NA,NA,0.03570288693259972,2013,12,2013,2013-14
872,553.6900759668868,8215.56355961678,LongBeach,2013-12-16,0.64889997,14.837837837837839,38,18,NA,NA,0.06863045167215996,2013,12,2013,2013-14
873,295.93943565037847,4439.0915347556775,Mocrocks,2013-12-16,0.5812,15,25,16,NA,NA,0.08447674418604653,2013,12,2013,2013-14
874,212.76596545908362,2893.617130243537,Twin Harbors,2013-12-17,0.53109998,13.6,35,20,NA,NA,0.16449999380530975,2013,12,2013,2013-14
875,88.97302750489456,1334.5954125734183,Twin Harbors,2013-12-18,0.52824998,15,14,6,NA,NA,0.1573510578723404,2013,12,2013,2013-14
876,1530.9219194725588,23210.751682325892,Twin Harbors,2013-12-30,0.52713335,15.161290322580646,62,27,0.02,464.21503364651784,0.040498472986369265,2013,12,2013,2013-14
877,4012.9191951688135,59993.14196777376,LongBeach,2013-12-30,0.70696664,14.95,140,58,0.04,2399.7256787109504,0.03488732097285865,2013,12,2013,2013-14
878,5014.090722178425,74353.68741967216,Copalis,2013-12-30,0.46129999,14.828947368421053,76,32,NA,NA,0.01515728458279291,2013,12,2013,2013-14
879,2510.924845623944,36727.59562327904,Mocrocks,2013-12-30,0.55105001,14.627118644067796,62,30,0.01,367.2759562327904,0.024692097060592635,2013,12,2013,2013-14
880,1216.8901331084528,18253.351996626792,Mocrocks,2013-12-29,0.56029999,15,68,18,0.05,912.6675998313397,0.05588014739366749,2013,12,2013,2013-14
881,3259.2887464353244,47376.08999282776,Copalis,2013-12-29,0.4939,14.535714285714286,59,25,NA,NA,0.01810210895384097,2013,12,2013,2013-14
882,3532.7933106872224,52234.87252230393,LongBeach,2013-12-29,0.669725,14.785714285714286,60,25,NA,NA,0.016983727810650887,2013,12,2013,2013-14
883,4080.7522305787747,60850.1549427012,LongBeach,2013-12-31,0.64889997,14.91150442477876,113,53,NA,NA,0.027690973040030212,2013,12,2013,2013-14
884,1993.9447698618228,29909.17154792734,Mocrocks,2013-12-31,0.57266665,15,67,21,0.04,1196.3668619170937,0.03360173311352199,2013,12,2013,2013-14
885,2969.1741507642478,44565.62333835772,Copalis,2013-12-31,0.51515001,15.00943396226415,107,35,0.02,891.3124667671544,0.0360369565969914,2013,12,2013,2013-14
886,2305.005887805759,34784.63430688691,Mocrocks,2014-01-01,0.57266665,15.090909090909092,57,22,0.02,695.6926861377382,0.024728787159090913,2014,1,2013,2013-14
887,970.5198271271657,5208.456405582456,LongBeach,2014-01-02,0.55739999,5.366666666666666,31,18,NA,NA,0.03194164522301729,2014,1,2013,2013-14
888,254.962623782227,2448.827060978134,Mocrocks,2014-01-02,0.56029999,9.604651162790697,45,20,NA,NA,0.1764964579217547,2014,1,2013,2013-14
889,323.9770288960929,3208.915333827968,Twin Harbors,2014-01-02,0.47909999,9.904761904761905,23,10,NA,NA,0.07099268759383753,2014,1,2013,2013-14
890,487.00145808038747,7238.987775194913,Twin Harbors,2014-01-03,0.53109998,14.864406779661017,66,25,NA,NA,0.13552320820588926,2014,1,2013,2013-14
891,886.4127981244369,13296.191971866554,Mocrocks,2014-01-03,0.57266665,15,42,14,NA,NA,0.047381987363977494,2014,1,2013,2013-14
892,666.9577221660182,10004.365832490274,Mocrocks,2014-01-04,0.57266665,15,56,19,NA,NA,0.0839633430109091,2014,1,2013,2013-14
893,468.6876470980097,6762.493193842711,Twin Harbors,2014-01-04,0.53109998,14.428571428571429,50,16,NA,NA,0.10668085730355134,2014,1,2013,2013-14
